ID,Size,Maze Type,Orientation,Agent Type,Symmetry,Density,Dead Ends,Solution Path Length,Average Episodes
17x27_BT_1,"(17, 27)",BinaryTree,Vertical,Q-Student,0.08,0.56,27,14,22
17x27_BT_1,"(17, 27)",BinaryTree,Vertical,Q-Explorer,0.08,0.56,27,14,89
17x27_BT_2,"(17, 27)",BinaryTree,Vertical,Q-Determinative,0.08,0.56,33,28,103
17x27_BT_2,"(17, 27)",BinaryTree,Vertical,Q-Student,0.08,0.56,33,28,47
17x27_BT_2,"(17, 27)",BinaryTree,Vertical,Q-Explorer,0.08,0.56,33,28,216
17x27_BT_3,"(17, 27)",BinaryTree,Vertical,Q-Determinative,0.08,0.56,32,30,152
17x27_BT_3,"(17, 27)",BinaryTree,Vertical,Q-Student,0.08,0.56,32,30,47
17x27_BT_3,"(17, 27)",BinaryTree,Vertical,Q-Explorer,0.08,0.56,32,30,201
17x27_DFS_1,"(17, 27)",DFS,Vertical,Q-Determinative,0.11,0.55,15,42,183
17x27_DFS_1,"(17, 27)",DFS,Vertical,Q-Student,0.11,0.55,15,42,121
17x27_DFS_1,"(17, 27)",DFS,Vertical,Q-Explorer,0.11,0.55,15,42,275
17x27_DFS_2,"(17, 27)",DFS,Vertical,Q-Determinative,0.08,0.55,13,36,170
17x27_DFS_2,"(17, 27)",DFS,Vertical,Q-Student,0.08,0.55,13,36,64
17x27_DFS_2,"(17, 27)",DFS,Vertical,Q-Explorer,0.08,0.55,13,36,291
17x27_DFS_3,"(17, 27)",DFS,Vertical,Q-Determinative,0.14,0.55,13,91,3433
17x27_DFS_3,"(17, 27)",DFS,Vertical,Q-Student,0.14,0.55,13,45,3703
17x27_DFS_3,"(17, 27)",DFS,Vertical,Q-Explorer,0.14,0.55,13,45,4927
17x29_AB_1,"(17, 29)",AldousBroder,Vertical,Q-Determinative,0.08,0.55,33,36,144
17x29_AB_1,"(17, 29)",AldousBroder,Vertical,Q-Student,0.08,0.55,33,36,91
17x29_AB_1,"(17, 29)",AldousBroder,Vertical,Q-Explorer,0.08,0.55,33,36,240
17x29_AB_2,"(17, 29)",AldousBroder,Vertical,Q-Determinative,0.08,0.55,36,60,359
17x29_AB_2,"(17, 29)",AldousBroder,Vertical,Q-Student,0.08,0.55,36,60,161
17x29_AB_2,"(17, 29)",AldousBroder,Vertical,Q-Explorer,0.08,0.55,36,60,405
17x29_AB_3,"(17, 29)",AldousBroder,Vertical,Q-Determinative,0.08,0.55,30,46,184
17x29_AB_3,"(17, 29)",AldousBroder,Vertical,Q-Student,0.08,0.55,30,46,128
17x29_AB_3,"(17, 29)",AldousBroder,Vertical,Q-Explorer,0.08,0.55,30,46,331
17x29_BT_1,"(17, 29)",BinaryTree,Vertical,Q-Determinative,0.08,0.56,33,20,73
17x29_BT_1,"(17, 29)",BinaryTree,Vertical,Q-Student,0.08,0.56,33,20,29
17x29_BT_1,"(17, 29)",BinaryTree,Vertical,Q-Explorer,0.08,0.56,33,20,159
17x29_BT_2,"(17, 29)",BinaryTree,Vertical,Q-Determinative,0.08,0.55,28,22,86
17x29_BT_2,"(17, 29)",BinaryTree,Vertical,Q-Student,0.08,0.55,28,22,31
17x29_BT_2,"(17, 29)",BinaryTree,Vertical,Q-Explorer,0.08,0.55,28,22,166
17x29_BT_3,"(17, 29)",BinaryTree,Vertical,Q-Determinative,0.08,0.56,28,30,390
17x29_BT_3,"(17, 29)",BinaryTree,Vertical,Q-Student,0.08,0.56,28,30,207
17x29_BT_3,"(17, 29)",BinaryTree,Vertical,Q-Explorer,0.08,0.56,28,12,3238
17x29_DFS_1,"(17, 29)",DFS,Vertical,Q-Determinative,0.08,0.55,13,26,4861
17x29_DFS_1,"(17, 29)",DFS,Vertical,Q-Student,0.08,0.55,13,79,4195
17x29_DFS_1,"(17, 29)",DFS,Vertical,Q-Explorer,0.08,0.55,13,26,4925
17x29_DFS_2,"(17, 29)",DFS,Vertical,Q-Determinative,0.08,0.55,13,84,1219
17x29_DFS_2,"(17, 29)",DFS,Vertical,Q-Student,0.08,0.55,13,84,1492
17x29_DFS_2,"(17, 29)",DFS,Vertical,Q-Explorer,0.08,0.55,13,84,1293
17x29_DFS_3,"(17, 29)",DFS,Vertical,Q-Determinative,0.08,0.55,16,92,1467
17x29_DFS_3,"(17, 29)",DFS,Vertical,Q-Student,0.08,0.55,16,92,1114
17x29_DFS_3,"(17, 29)",DFS,Vertical,Q-Explorer,0.08,0.55,16,92,2077
17x31_AB_1,"(17, 31)",AldousBroder,Vertical,Q-Determinative,0.07,0.55,34,28,87
17x31_AB_1,"(17, 31)",AldousBroder,Vertical,Q-Student,0.07,0.55,34,28,50
17x31_AB_1,"(17, 31)",AldousBroder,Vertical,Q-Explorer,0.07,0.55,34,28,214
17x31_AB_2,"(17, 31)",AldousBroder,Vertical,Q-Determinative,0.07,0.55,42,14,37
17x31_AB_2,"(17, 31)",AldousBroder,Vertical,Q-Student,0.07,0.55,42,14,20
17x31_AB_2,"(17, 31)",AldousBroder,Vertical,Q-Explorer,0.07,0.55,42,14,82
17x31_AB_3,"(17, 31)",AldousBroder,Vertical,Q-Determinative,0.07,0.55,34,46,203
17x31_AB_3,"(17, 31)",AldousBroder,Vertical,Q-Student,0.07,0.55,34,46,126
17x31_AB_3,"(17, 31)",AldousBroder,Vertical,Q-Explorer,0.07,0.55,34,46,323
17x31_BT_1,"(17, 31)",BinaryTree,Vertical,Q-Determinative,0.07,0.56,37,14,33
17x31_BT_1,"(17, 31)",BinaryTree,Vertical,Q-Student,0.07,0.56,37,14,17
17x31_BT_1,"(17, 31)",BinaryTree,Vertical,Q-Explorer,0.07,0.56,37,14,93
17x31_BT_2,"(17, 31)",BinaryTree,Vertical,Q-Determinative,0.07,0.55,30,20,105
17x31_BT_2,"(17, 31)",BinaryTree,Vertical,Q-Student,0.07,0.55,30,20,37
17x31_BT_2,"(17, 31)",BinaryTree,Vertical,Q-Explorer,0.07,0.55,30,20,179
17x31_BT_3,"(17, 31)",BinaryTree,Vertical,Q-Determinative,0.13,0.56,36,38,132
17x31_BT_3,"(17, 31)",BinaryTree,Vertical,Q-Student,0.13,0.56,36,38,62
17x31_BT_3,"(17, 31)",BinaryTree,Vertical,Q-Explorer,0.13,0.56,36,38,273
17x31_DFS_1,"(17, 31)",DFS,Vertical,Q-Determinative,0.07,0.55,14,98,1406
17x31_DFS_1,"(17, 31)",DFS,Vertical,Q-Student,0.07,0.55,14,98,655
17x31_DFS_1,"(17, 31)",DFS,Vertical,Q-Explorer,0.07,0.55,14,78,3188
17x31_DFS_2,"(17, 31)",DFS,Vertical,Q-Determinative,0.07,0.55,14,0,5000
17x31_DFS_2,"(17, 31)",DFS,Vertical,Q-Student,0.07,0.55,14,49,4246
17x31_DFS_2,"(17, 31)",DFS,Vertical,Q-Explorer,0.07,0.55,14,99,3073
17x31_DFS_3,"(17, 31)",DFS,Vertical,Q-Determinative,0.07,0.55,13,0,5000
17x31_DFS_3,"(17, 31)",DFS,Vertical,Q-Student,0.07,0.55,13,0,5000
17x31_DFS_3,"(17, 31)",DFS,Vertical,Q-Explorer,0.07,0.55,13,31,4556
19x11_AB_1,"(19, 11)",AldousBroder,Horizontal,Q-Determinative,0.1,0.57,11,28,123
19x11_AB_1,"(19, 11)",AldousBroder,Horizontal,Q-Student,0.1,0.57,11,28,52
19x11_AB_1,"(19, 11)",AldousBroder,Horizontal,Q-Explorer,0.1,0.57,11,28,205
19x11_AB_2,"(19, 11)",AldousBroder,Horizontal,Q-Determinative,0.12,0.57,15,12,24
19x11_AB_2,"(19, 11)",AldousBroder,Horizontal,Q-Student,0.12,0.57,15,12,17
19x11_AB_2,"(19, 11)",AldousBroder,Horizontal,Q-Explorer,0.12,0.57,15,12,96
19x11_AB_3,"(19, 11)",AldousBroder,Horizontal,Q-Determinative,0.18,0.57,9,50,211
19x11_AB_3,"(19, 11)",AldousBroder,Horizontal,Q-Student,0.18,0.57,9,50,109
19x11_AB_3,"(19, 11)",AldousBroder,Horizontal,Q-Explorer,0.18,0.57,9,50,405
19x11_BT_1,"(19, 11)",BinaryTree,Horizontal,Q-Determinative,0.26,0.59,15,12,40
19x11_BT_1,"(19, 11)",BinaryTree,Horizontal,Q-Student,0.26,0.59,15,12,14
19x11_BT_1,"(19, 11)",BinaryTree,Horizontal,Q-Explorer,0.26,0.59,15,12,104
19x11_BT_2,"(19, 11)",BinaryTree,Horizontal,Q-Determinative,0.18,0.58,13,10,29
19x11_BT_2,"(19, 11)",BinaryTree,Horizontal,Q-Student,0.18,0.58,13,10,11
19x11_BT_2,"(19, 11)",BinaryTree,Horizontal,Q-Explorer,0.18,0.58,13,10,55
19x11_BT_3,"(19, 11)",BinaryTree,Horizontal,Q-Determinative,0.12,0.58,14,10,15
19x11_BT_3,"(19, 11)",BinaryTree,Horizontal,Q-Student,0.12,0.58,14,10,13
19x11_BT_3,"(19, 11)",BinaryTree,Horizontal,Q-Explorer,0.12,0.58,14,10,49
19x11_DFS_1,"(19, 11)",DFS,Horizontal,Q-Determinative,0.18,0.57,8,68,467
19x11_DFS_1,"(19, 11)",DFS,Horizontal,Q-Student,0.18,0.57,8,68,337
19x11_DFS_1,"(19, 11)",DFS,Horizontal,Q-Explorer,0.18,0.57,8,68,742
19x11_DFS_2,"(19, 11)",DFS,Horizontal,Q-Determinative,0.15,0.57,6,14,57
19x11_DFS_2,"(19, 11)",DFS,Horizontal,Q-Student,0.15,0.57,6,14,17
19x11_DFS_2,"(19, 11)",DFS,Horizontal,Q-Explorer,0.15,0.57,6,14,84
19x11_DFS_3,"(19, 11)",DFS,Horizontal,Q-Determinative,0.18,0.57,6,36,157
19x11_DFS_3,"(19, 11)",DFS,Horizontal,Q-Student,0.18,0.57,6,36,70
19x11_DFS_3,"(19, 11)",DFS,Horizontal,Q-Explorer,0.18,0.57,6,36,245
19x13_AB_1,"(19, 13)",AldousBroder,Horizontal,Q-Determinative,0.09,0.57,15,14,58
19x13_AB_1,"(19, 13)",AldousBroder,Horizontal,Q-Student,0.09,0.57,15,14,17
19x13_AB_1,"(19, 13)",AldousBroder,Horizontal,Q-Explorer,0.09,0.57,15,14,87
19x13_AB_2,"(19, 13)",AldousBroder,Horizontal,Q-Determinative,0.09,0.57,16,20,69
19x13_AB_2,"(19, 13)",AldousBroder,Horizontal,Q-Student,0.09,0.57,16,20,25
19x13_AB_2,"(19, 13)",AldousBroder,Horizontal,Q-Explorer,0.09,0.57,16,20,178
19x13_AB_3,"(19, 13)",AldousBroder,Horizontal,Q-Determinative,0.09,0.57,16,24,97
19x13_AB_3,"(19, 13)",AldousBroder,Horizontal,Q-Student,0.09,0.57,16,24,36
19x13_AB_3,"(19, 13)",AldousBroder,Horizontal,Q-Explorer,0.09,0.57,16,24,218
19x13_BT_1,"(19, 13)",BinaryTree,Horizontal,Q-Determinative,0.09,0.58,12,14,45
19x13_BT_1,"(19, 13)",BinaryTree,Horizontal,Q-Student,0.09,0.58,12,14,17
19x13_BT_1,"(19, 13)",BinaryTree,Horizontal,Q-Explorer,0.09,0.58,12,14,110
19x13_BT_2,"(19, 13)",BinaryTree,Horizontal,Q-Determinative,0.09,0.57,14,20,57
19x13_BT_2,"(19, 13)",BinaryTree,Horizontal,Q-Student,0.09,0.57,14,20,27
19x13_BT_2,"(19, 13)",BinaryTree,Horizontal,Q-Explorer,0.09,0.57,14,20,172
19x13_BT_3,"(19, 13)",BinaryTree,Horizontal,Q-Determinative,0.09,0.57,17,12,32
19x13_BT_3,"(19, 13)",BinaryTree,Horizontal,Q-Student,0.09,0.57,17,12,15
19x13_BT_3,"(19, 13)",BinaryTree,Horizontal,Q-Explorer,0.09,0.57,17,12,83
19x13_DFS_1,"(19, 13)",DFS,Horizontal,Q-Determinative,0.09,0.57,6,14,45
19x13_DFS_1,"(19, 13)",DFS,Horizontal,Q-Student,0.09,0.57,6,14,16
19x13_DFS_1,"(19, 13)",DFS,Horizontal,Q-Explorer,0.09,0.57,6,14,105
19x13_DFS_2,"(19, 13)",DFS,Horizontal,Q-Determinative,0.09,0.57,7,66,352
19x13_DFS_2,"(19, 13)",DFS,Horizontal,Q-Student,0.09,0.57,7,66,221
19x13_DFS_2,"(19, 13)",DFS,Horizontal,Q-Explorer,0.09,0.57,7,66,580
19x13_DFS_3,"(19, 13)",DFS,Horizontal,Q-Determinative,0.09,0.57,8,10,19
19x13_DFS_3,"(19, 13)",DFS,Horizontal,Q-Student,0.09,0.57,8,10,12
19x13_DFS_3,"(19, 13)",DFS,Horizontal,Q-Explorer,0.09,0.57,8,10,65
19x15_AB_1,"(19, 15)",AldousBroder,Horizontal,Q-Determinative,0.14,0.56,19,18,73
19x15_AB_1,"(19, 15)",AldousBroder,Horizontal,Q-Student,0.14,0.56,19,18,27
19x15_AB_1,"(19, 15)",AldousBroder,Horizontal,Q-Explorer,0.14,0.56,19,18,104
19x15_AB_2,"(19, 15)",AldousBroder,Horizontal,Q-Determinative,0.19,0.56,21,46,193
19x15_AB_2,"(19, 15)",AldousBroder,Horizontal,Q-Student,0.19,0.56,21,46,129
19x15_AB_2,"(19, 15)",AldousBroder,Horizontal,Q-Explorer,0.19,0.56,21,46,298
19x15_AB_3,"(19, 15)",AldousBroder,Horizontal,Q-Determinative,0.14,0.56,16,34,153
19x15_AB_3,"(19, 15)",AldousBroder,Horizontal,Q-Student,0.14,0.56,16,34,64
19x15_AB_3,"(19, 15)",AldousBroder,Horizontal,Q-Explorer,0.14,0.56,16,34,270
19x15_BT_1,"(19, 15)",BinaryTree,Horizontal,Q-Determinative,0.14,0.57,22,22,92
19x15_BT_1,"(19, 15)",BinaryTree,Horizontal,Q-Student,0.14,0.57,22,22,31
19x15_BT_1,"(19, 15)",BinaryTree,Horizontal,Q-Explorer,0.14,0.57,22,22,156
19x15_BT_2,"(19, 15)",BinaryTree,Horizontal,Q-Determinative,0.11,0.55,18,10,27
19x15_BT_2,"(19, 15)",BinaryTree,Horizontal,Q-Student,0.11,0.55,18,10,14
19x15_BT_2,"(19, 15)",BinaryTree,Horizontal,Q-Explorer,0.11,0.55,18,10,62
19x15_BT_3,"(19, 15)",BinaryTree,Horizontal,Q-Determinative,0.16,0.57,20,16,48
19x15_BT_3,"(19, 15)",BinaryTree,Horizontal,Q-Student,0.16,0.57,20,16,20
19x15_BT_3,"(19, 15)",BinaryTree,Horizontal,Q-Explorer,0.16,0.57,20,16,101
19x15_DFS_1,"(19, 15)",DFS,Horizontal,Q-Determinative,0.11,0.56,8,82,957
19x15_DFS_1,"(19, 15)",DFS,Horizontal,Q-Student,0.11,0.56,8,82,1230
19x15_DFS_1,"(19, 15)",DFS,Horizontal,Q-Explorer,0.11,0.56,8,82,998
19x15_DFS_2,"(19, 15)",DFS,Horizontal,Q-Determinative,0.11,0.56,9,34,128
19x15_DFS_2,"(19, 15)",DFS,Horizontal,Q-Student,0.11,0.56,9,34,63
19x15_DFS_2,"(19, 15)",DFS,Horizontal,Q-Explorer,0.11,0.56,9,34,238
19x15_DFS_3,"(19, 15)",DFS,Horizontal,Q-Determinative,0.11,0.56,9,60,233
19x15_DFS_3,"(19, 15)",DFS,Horizontal,Q-Student,0.11,0.56,9,60,182
19x15_DFS_3,"(19, 15)",DFS,Horizontal,Q-Explorer,0.11,0.56,9,60,505
19x17_AB_1,"(19, 17)",AldousBroder,Horizontal,Q-Determinative,0.08,0.56,23,10,23
19x17_AB_1,"(19, 17)",AldousBroder,Horizontal,Q-Student,0.08,0.56,23,10,11
19x17_AB_1,"(19, 17)",AldousBroder,Horizontal,Q-Explorer,0.08,0.56,23,10,59
19x17_AB_2,"(19, 17)",AldousBroder,Horizontal,Q-Determinative,0.08,0.56,23,22,80
19x17_AB_2,"(19, 17)",AldousBroder,Horizontal,Q-Student,0.08,0.56,23,22,32
19x17_AB_2,"(19, 17)",AldousBroder,Horizontal,Q-Explorer,0.08,0.56,23,22,155
19x17_AB_3,"(19, 17)",AldousBroder,Horizontal,Q-Determinative,0.08,0.56,21,52,277
19x17_AB_3,"(19, 17)",AldousBroder,Horizontal,Q-Student,0.08,0.56,21,52,117
19x17_AB_3,"(19, 17)",AldousBroder,Horizontal,Q-Explorer,0.08,0.56,21,52,366
19x17_BT_1,"(19, 17)",BinaryTree,Horizontal,Q-Determinative,0.08,0.57,18,12,21
19x17_BT_1,"(19, 17)",BinaryTree,Horizontal,Q-Student,0.08,0.57,18,12,16
19x17_BT_1,"(19, 17)",BinaryTree,Horizontal,Q-Explorer,0.08,0.57,18,12,64
19x17_BT_2,"(19, 17)",BinaryTree,Horizontal,Q-Determinative,0.08,0.57,22,20,83
19x17_BT_2,"(19, 17)",BinaryTree,Horizontal,Q-Student,0.08,0.57,22,20,32
19x17_BT_2,"(19, 17)",BinaryTree,Horizontal,Q-Explorer,0.08,0.57,22,20,158
19x17_BT_3,"(19, 17)",BinaryTree,Horizontal,Q-Determinative,0.08,0.56,24,14,38
19x17_BT_3,"(19, 17)",BinaryTree,Horizontal,Q-Student,0.08,0.56,24,14,17
19x17_BT_3,"(19, 17)",BinaryTree,Horizontal,Q-Explorer,0.08,0.56,24,14,86
19x17_DFS_1,"(19, 17)",DFS,Horizontal,Q-Determinative,0.08,0.56,9,28,121
19x17_DFS_1,"(19, 17)",DFS,Horizontal,Q-Student,0.08,0.56,9,28,40
19x17_DFS_1,"(19, 17)",DFS,Horizontal,Q-Explorer,0.08,0.56,9,28,223
19x17_DFS_2,"(19, 17)",DFS,Horizontal,Q-Determinative,0.08,0.56,10,26,87
19x17_DFS_2,"(19, 17)",DFS,Horizontal,Q-Student,0.08,0.56,10,26,40
19x17_DFS_2,"(19, 17)",DFS,Horizontal,Q-Explorer,0.08,0.56,10,26,204
19x17_DFS_3,"(19, 17)",DFS,Horizontal,Q-Determinative,0.08,0.56,8,64,369
19x17_DFS_3,"(19, 17)",DFS,Horizontal,Q-Student,0.08,0.56,8,64,209
19x17_DFS_3,"(19, 17)",DFS,Horizontal,Q-Explorer,0.08,0.56,8,64,521
19x19_AB_1,"(19, 19)",AldousBroder,Square,Q-Determinative,0.08,0.55,25,32,106
19x19_AB_1,"(19, 19)",AldousBroder,Square,Q-Student,0.08,0.55,25,32,53
19x19_AB_1,"(19, 19)",AldousBroder,Square,Q-Explorer,0.08,0.55,25,32,233
19x19_AB_2,"(19, 19)",AldousBroder,Square,Q-Determinative,0.08,0.55,25,28,149
19x19_AB_2,"(19, 19)",AldousBroder,Square,Q-Student,0.08,0.55,25,28,48
19x19_AB_2,"(19, 19)",AldousBroder,Square,Q-Explorer,0.08,0.55,25,28,205
19x19_AB_3,"(19, 19)",AldousBroder,Square,Q-Determinative,0.13,0.55,25,22,68
19x19_AB_3,"(19, 19)",AldousBroder,Square,Q-Student,0.13,0.55,25,22,34
19x19_AB_3,"(19, 19)",AldousBroder,Square,Q-Explorer,0.13,0.55,25,22,161
19x19_BT_1,"(19, 19)",BinaryTree,Square,Q-Determinative,0.08,0.56,24,14,36
19x19_BT_1,"(19, 19)",BinaryTree,Square,Q-Student,0.08,0.56,24,14,17
19x19_BT_1,"(19, 19)",BinaryTree,Square,Q-Explorer,0.08,0.56,24,14,75
19x19_BT_2,"(19, 19)",BinaryTree,Square,Q-Determinative,0.13,0.55,18,22,91
19x19_BT_2,"(19, 19)",BinaryTree,Square,Q-Student,0.13,0.55,18,22,35
19x19_BT_2,"(19, 19)",BinaryTree,Square,Q-Explorer,0.13,0.55,18,22,183
19x19_BT_3,"(19, 19)",BinaryTree,Square,Q-Determinative,0.11,0.57,23,18,54
19x19_BT_3,"(19, 19)",BinaryTree,Square,Q-Student,0.11,0.57,23,18,25
19x19_BT_3,"(19, 19)",BinaryTree,Square,Q-Explorer,0.11,0.57,23,18,134
19x19_DFS_1,"(19, 19)",DFS,Square,Q-Determinative,0.08,0.55,11,28,130
19x19_DFS_1,"(19, 19)",DFS,Square,Q-Student,0.08,0.55,11,28,43
19x19_DFS_1,"(19, 19)",DFS,Square,Q-Explorer,0.08,0.55,11,28,186
19x19_DFS_2,"(19, 19)",DFS,Square,Q-Determinative,0.08,0.55,10,82,812
19x19_DFS_2,"(19, 19)",DFS,Square,Q-Student,0.08,0.55,10,82,619
19x19_DFS_2,"(19, 19)",DFS,Square,Q-Explorer,0.08,0.55,10,82,1303
19x19_DFS_3,"(19, 19)",DFS,Square,Q-Determinative,0.08,0.55,10,72,586
19x19_DFS_3,"(19, 19)",DFS,Square,Q-Student,0.08,0.55,10,72,925
19x19_DFS_3,"(19, 19)",DFS,Square,Q-Explorer,0.08,0.55,10,72,676
19x21_AB_1,"(19, 21)",AldousBroder,Vertical,Q-Determinative,0.08,0.55,28,30,125
19x21_AB_1,"(19, 21)",AldousBroder,Vertical,Q-Student,0.08,0.55,28,30,46
19x21_AB_1,"(19, 21)",AldousBroder,Vertical,Q-Explorer,0.08,0.55,28,30,231
19x21_AB_2,"(19, 21)",AldousBroder,Vertical,Q-Determinative,0.08,0.55,26,56,226
19x21_AB_2,"(19, 21)",AldousBroder,Vertical,Q-Student,0.08,0.55,26,56,107
19x21_AB_2,"(19, 21)",AldousBroder,Vertical,Q-Explorer,0.08,0.55,26,56,428
19x21_AB_3,"(19, 21)",AldousBroder,Vertical,Q-Determinative,0.08,0.55,24,48,198
19x21_AB_3,"(19, 21)",AldousBroder,Vertical,Q-Student,0.08,0.55,24,48,100
19x21_AB_3,"(19, 21)",AldousBroder,Vertical,Q-Explorer,0.08,0.55,24,48,365
19x21_BT_1,"(19, 21)",BinaryTree,Vertical,Q-Determinative,0.08,0.56,29,14,41
19x21_BT_1,"(19, 21)",BinaryTree,Vertical,Q-Student,0.08,0.56,29,14,17
19x21_BT_1,"(19, 21)",BinaryTree,Vertical,Q-Explorer,0.08,0.56,29,14,108
19x21_BT_2,"(19, 21)",BinaryTree,Vertical,Q-Determinative,0.08,0.56,29,34,141
19x21_BT_2,"(19, 21)",BinaryTree,Vertical,Q-Student,0.08,0.56,29,34,67
19x21_BT_2,"(19, 21)",BinaryTree,Vertical,Q-Explorer,0.08,0.56,29,34,235
19x21_BT_3,"(19, 21)",BinaryTree,Vertical,Q-Determinative,0.08,0.56,25,36,146
19x21_BT_3,"(19, 21)",BinaryTree,Vertical,Q-Student,0.08,0.56,25,36,63
19x21_BT_3,"(19, 21)",BinaryTree,Vertical,Q-Explorer,0.08,0.56,25,36,253
19x21_DFS_1,"(19, 21)",DFS,Vertical,Q-Determinative,0.08,0.55,11,48,4292
19x21_DFS_1,"(19, 21)",DFS,Vertical,Q-Student,0.08,0.55,11,24,4963
19x21_DFS_1,"(19, 21)",DFS,Vertical,Q-Explorer,0.08,0.55,11,48,3569
19x21_DFS_2,"(19, 21)",DFS,Vertical,Q-Determinative,0.08,0.55,11,60,308
19x21_DFS_2,"(19, 21)",DFS,Vertical,Q-Student,0.08,0.55,11,60,223
19x21_DFS_2,"(19, 21)",DFS,Vertical,Q-Explorer,0.08,0.55,11,60,476
19x21_DFS_3,"(19, 21)",DFS,Vertical,Q-Determinative,0.08,0.55,11,60,3240
19x21_DFS_3,"(19, 21)",DFS,Vertical,Q-Student,0.08,0.55,11,40,3116
19x21_DFS_3,"(19, 21)",DFS,Vertical,Q-Explorer,0.08,0.55,11,100,2642
19x23_AB_1,"(19, 23)",AldousBroder,Vertical,Q-Determinative,0.07,0.55,26,46,193
19x23_AB_1,"(19, 23)",AldousBroder,Vertical,Q-Student,0.07,0.55,26,46,97
19x23_AB_1,"(19, 23)",AldousBroder,Vertical,Q-Explorer,0.07,0.55,26,46,298
19x23_AB_2,"(19, 23)",AldousBroder,Vertical,Q-Determinative,0.07,0.55,31,22,76
19x23_AB_2,"(19, 23)",AldousBroder,Vertical,Q-Student,0.07,0.55,31,22,32
19x23_AB_2,"(19, 23)",AldousBroder,Vertical,Q-Explorer,0.07,0.55,31,22,140
19x23_AB_3,"(19, 23)",AldousBroder,Vertical,Q-Determinative,0.1,0.55,27,24,102
19x23_AB_3,"(19, 23)",AldousBroder,Vertical,Q-Student,0.1,0.55,27,24,36
19x23_AB_3,"(19, 23)",AldousBroder,Vertical,Q-Explorer,0.1,0.55,27,24,182
19x23_BT_1,"(19, 23)",BinaryTree,Vertical,Q-Determinative,0.07,0.55,24,16,831
19x23_BT_1,"(19, 23)",BinaryTree,Vertical,Q-Student,0.07,0.55,24,16,1377
19x23_BT_1,"(19, 23)",BinaryTree,Vertical,Q-Explorer,0.07,0.55,24,9,2080
19x23_BT_2,"(19, 23)",BinaryTree,Vertical,Q-Determinative,0.07,0.56,29,28,121
19x23_BT_2,"(19, 23)",BinaryTree,Vertical,Q-Student,0.07,0.56,29,28,48
19x23_BT_2,"(19, 23)",BinaryTree,Vertical,Q-Explorer,0.07,0.56,29,28,209
19x23_BT_3,"(19, 23)",BinaryTree,Vertical,Q-Determinative,0.13,0.56,31,32,141
19x23_BT_3,"(19, 23)",BinaryTree,Vertical,Q-Student,0.13,0.56,31,32,59
19x23_BT_3,"(19, 23)",BinaryTree,Vertical,Q-Explorer,0.13,0.56,31,32,205
19x23_DFS_1,"(19, 23)",DFS,Vertical,Q-Determinative,0.1,0.55,10,23,4873
19x23_DFS_1,"(19, 23)",DFS,Vertical,Q-Student,0.1,0.55,10,46,4164
19x23_DFS_1,"(19, 23)",DFS,Vertical,Q-Explorer,0.1,0.55,10,46,3839
19x23_DFS_2,"(19, 23)",DFS,Vertical,Q-Determinative,0.13,0.55,13,44,3249
19x23_DFS_2,"(19, 23)",DFS,Vertical,Q-Student,0.13,0.55,13,44,4061
19x23_DFS_2,"(19, 23)",DFS,Vertical,Q-Explorer,0.13,0.55,13,44,3742
19x23_DFS_3,"(19, 23)",DFS,Vertical,Q-Determinative,0.18,0.55,11,58,263
19x23_DFS_3,"(19, 23)",DFS,Vertical,Q-Student,0.18,0.55,11,58,139
19x23_DFS_3,"(19, 23)",DFS,Vertical,Q-Explorer,0.18,0.55,11,58,444
19x25_AB_1,"(19, 25)",AldousBroder,Vertical,Q-Determinative,0.07,0.55,31,44,168
19x25_AB_1,"(19, 25)",AldousBroder,Vertical,Q-Student,0.07,0.55,31,44,99
19x25_AB_1,"(19, 25)",AldousBroder,Vertical,Q-Explorer,0.07,0.55,31,44,311
19x25_AB_2,"(19, 25)",AldousBroder,Vertical,Q-Determinative,0.07,0.55,32,24,102
19x25_AB_2,"(19, 25)",AldousBroder,Vertical,Q-Student,0.07,0.55,32,24,34
19x25_AB_2,"(19, 25)",AldousBroder,Vertical,Q-Explorer,0.07,0.55,32,24,172
19x25_AB_3,"(19, 25)",AldousBroder,Vertical,Q-Determinative,0.07,0.55,32,28,119
19x25_AB_3,"(19, 25)",AldousBroder,Vertical,Q-Student,0.07,0.55,32,28,46
19x25_AB_3,"(19, 25)",AldousBroder,Vertical,Q-Explorer,0.07,0.55,32,28,197
19x25_BT_1,"(19, 25)",BinaryTree,Vertical,Q-Determinative,0.07,0.55,31,16,38
19x25_BT_1,"(19, 25)",BinaryTree,Vertical,Q-Student,0.07,0.55,31,16,22
19x25_BT_1,"(19, 25)",BinaryTree,Vertical,Q-Explorer,0.07,0.55,31,16,104
19x25_BT_2,"(19, 25)",BinaryTree,Vertical,Q-Determinative,0.07,0.56,35,24,102
19x25_BT_2,"(19, 25)",BinaryTree,Vertical,Q-Student,0.07,0.56,35,24,39
19x25_BT_2,"(19, 25)",BinaryTree,Vertical,Q-Explorer,0.07,0.56,35,24,214
19x25_BT_3,"(19, 25)",BinaryTree,Vertical,Q-Determinative,0.07,0.55,34,12,26
19x25_BT_3,"(19, 25)",BinaryTree,Vertical,Q-Student,0.07,0.55,34,12,15
19x25_BT_3,"(19, 25)",BinaryTree,Vertical,Q-Explorer,0.07,0.55,34,12,90
